@relation Untagged_new_PUL-weka.filters.unsupervised.attribute.Remove-R1

@attribute character_count numeric
@attribute word_count numeric
@attribute sentence_count numeric
@attribute word_length numeric
@attribute sentence_length numeric
@attribute paragraph_count numeric
@attribute paragraph_length numeric
@attribute longest_word_length numeric
@attribute longest_sentence_length numeric
@attribute shortest_sentence_length numeric
@attribute long_sentence_rate numeric
@attribute short_sentence_rate numeric
@attribute section_count numeric
@attribute subsection_count numeric
@attribute heading_count numeric
@attribute section_nesting numeric
@attribute subsection_nesting numeric
@attribute lead_length numeric
@attribute lead_rate numeric
@attribute link_count numeric
@attribute image_count numeric
@attribute table_count numeric
@attribute reference_unique numeric
@attribute reference_count numeric
@attribute image_rate numeric
@attribute link_rate numeric
@attribute reference_section_rate numeric
@attribute reference_word_rate numeric
@attribute reference_ratio numeric
@attribute maxSubSectionLength numeric
@attribute minSubSectionLength numeric
@attribute totalWordsInSubsections numeric
@attribute AverageWordsInSubSections numeric
@attribute Sub_SubSectionCount numeric
@attribute maxSub_SubSectionLength numeric
@attribute minSub_SubSectionLength numeric
@attribute totalWordsInSub_Subsections numeric
@attribute AverageWordsInSub_SubSections numeric
@attribute Templates_count numeric
@attribute referenceSectionsCount numeric
@attribute mandatorySectionsCount numeric
@attribute related_page_count numeric
@attribute class_label {Refimprove,untagged}

@data
15027,2872,91,5.23224,31.5604,44,2.06818,22,526,1,0.901099,0.076923,7,4,11,0.571429,0,130,4.526462,180,0,0,19,39,0,6.267409,3.545455,0.013579,0.073516,896,89,1218,304.5,0,0,0,0,0,6,1,2,1,Refimprove
1905,335,14,5.68657,23.9286,4,3.5,17,441,3,0.857143,0.071429,4,0,4,0,0,321,95.820896,21,0,1,10,10,0,6.268657,2.5,0.029851,0.161606,0,0,0,0,0,0,0,0,0,5,1,2,1,Refimprove
4390,835,28,5.25749,29.8214,17,1.64706,17,404,2,0.964286,0.035714,6,0,6,0,0,60,7.185629,31,0,0,1,1,0,3.712575,0.166667,0.001198,0.006484,0,0,0,0,0,0,0,0,0,3,1,3,2,Refimprove
1096,197,13,5.56345,15.1538,11,1.18182,15,137,12,0.769231,0.076923,3,2,5,0.666667,0,29,14.720812,23,0,0,3,3,0,11.675127,0.6,0.015228,0.082444,78,47,125,62.5,0,0,0,0,0,1,1,1,0,Refimprove
5612,992,56,5.65726,17.7143,18,3.11111,16,273,1,0.678571,0.142857,5,0,5,0,0,77,7.762097,46,0,0,1,1,0,4.637097,0.2,0.001008,0.005457,0,0,0,0,0,0,0,0,0,5,1,2,1,Refimprove
2233,411,17,5.43309,24.1765,5,3.4,16,262,49,1,0,4,0,4,0,0,80,19.46472,42,0,0,4,4,0,10.218978,1,0.009732,0.052689,0,0,0,0,0,0,0,0,0,7,1,2,1,Refimprove
5013,939,45,5.33866,20.8667,30,1.5,16,539,5,0.888889,0.044444,6,7,13,1.16667,0,753,80.191693,65,0,0,18,22,0,6.922258,1.692308,0.023429,0.126841,159,0,576,82.2857,0,0,0,0,0,9,0,2,2,Refimprove
5870,1092,37,5.37546,29.5135,19,1.94737,17,337,7,0.972973,0.027027,4,4,8,1,0,113,10.347985,99,0,0,2,2,0,9.065934,0.25,0.001832,0.009915,381,157,939,234.75,0,0,0,0,0,6,1,3,2,Refimprove
1642,345,9,4.75942,38.3333,6,1.5,14,380,100,1,0,2,0,2,0,0,342,99.130435,24,1,0,2,5,0.5,6.956522,2.5,0.014493,0.078461,0,0,0,0,0,0,0,0,0,5,0,0,0,Refimprove
10110,1955,53,5.17136,36.8868,31,1.70968,17,573,2,0.943396,0.056604,10,5,15,0.5,0,130,6.649616,180,9,0,11,19,0.9,9.207161,1.266667,0.009719,0.052615,237,48,711,142.2,0,0,0,0,0,1,1,3,2,Refimprove
1127,187,2,6.02674,93.5,1,2,14,403,100,1,0,5,0,5,0,0,86,45.989305,26,2,1,1,1,0.4,13.903743,0.2,0.005348,0.028951,0,0,0,0,0,0,0,0,0,3,1,2,1,Refimprove
6262,1227,37,5.1035,33.1622,26,1.42308,17,405,17,0.891892,0,5,2,7,0.4,0,223,18.174409,21,0,1,5,5,0,1.711491,0.714286,0.004075,0.022061,233,228,461,230.5,0,0,0,0,0,6,1,3,2,Refimprove
3385,597,37,5.67002,16.1351,26,1.42308,93,224,2,0.702703,0.189189,13,11,24,0.846154,0,45,7.537688,95,2,3,1,1,0.153846,15.912898,0.041667,0.001675,0.009068,88,0,256,23.2727,0,0,0,0,0,4,1,3,2,Refimprove
1044,186,8,5.6129,23.25,7,1.14286,14,254,11,0.875,0.125,8,1,9,0.125,0,33,17.741935,18,1,0,4,4,0.125,9.677419,0.444444,0.021505,0.116426,55,55,55,55,0,0,0,0,0,4,1,3,2,Refimprove
10382,2074,95,5.00579,21.8316,49,1.93878,18,323,1,0.947368,0.021053,7,11,18,1.57143,0,63,3.037608,214,0,0,11,12,0,10.318226,0.666667,0.005786,0.031324,401,15,1203,109.364,0,0,0,0,0,19,1,2,1,Refimprove
11985,2318,87,5.17041,26.6437,45,1.93333,20,590,5,0.827586,0.149425,12,2,14,0.166667,0,118,5.090595,155,9,0,13,16,0.75,6.686799,1.142857,0.006903,0.037369,572,197,769,384.5,0,0,0,0,0,6,1,3,2,Refimprove
9253,1884,83,4.91136,22.6988,26,3.19231,18,506,3,0.879518,0.060241,4,0,4,0,0,249,13.216561,68,0,0,3,3,0,3.609342,0.75,0.001592,0.008621,0,0,0,0,0,0,0,0,0,9,1,2,1,Refimprove
9197,1559,78,5.89929,19.9872,47,1.65957,24,399,15,0.974359,0.012821,6,6,12,1,0,166,10.647851,34,1,0,1,1,0.166667,2.180885,0.083333,0.000641,0.003473,328,86,1189,198.167,0,0,0,0,0,5,1,2,1,Refimprove
2328,431,21,5.40139,20.5238,8,2.625,16,281,0,0.904762,0.095238,2,0,2,0,0,188,43.61949,22,0,0,1,1,0,5.104408,0.5,0.00232,0.012561,0,0,0,0,0,0,0,0,0,2,1,1,0,Refimprove
3676,686,28,5.3586,24.5,13,2.15385,59,372,9,0.892857,0.035714,5,0,5,0,0,152,22.157434,37,3,0,2,3,0.6,5.393586,0.6,0.004373,0.023675,0,0,0,0,0,0,0,0,0,3,0,2,2,Refimprove
9227,1714,70,5.38331,24.4857,22,3.18182,15,399,3,0.928571,0.057143,7,8,15,1.14286,0,134,7.81797,32,1,0,11,11,0.142857,1.866978,0.733333,0.006418,0.034744,309,56,1028,128.5,0,0,0,0,0,6,1,3,2,Refimprove
3779,783,26,4.82631,30.1154,13,2,15,361,66,1,0,9,0,9,0,0,782,99.872286,33,0,0,1,1,0,4.214559,0.111111,0.001277,0.006914,0,0,0,0,0,0,0,0,0,6,1,1,0,Refimprove
6754,1376,58,4.90843,23.7241,22,2.63636,27,384,4,0.87931,0.068965,8,3,15,0.375,1.33333,61,4.43314,90,0,0,4,4,0,6.540698,0.266667,0.002907,0.015738,525,111,933,311,4,418,0,596,149,1,1,3,2,Refimprove
6749,1212,46,5.56848,26.3478,22,2.09091,17,460,2,0.913043,0.043478,6,3,9,0.5,0,227,18.729373,84,0,0,9,9,0,6.930693,1,0.007426,0.040201,275,55,455,151.667,0,0,0,0,0,6,1,3,2,Refimprove
12437,2460,125,5.05569,19.68,39,3.20513,17,999,0,0.752,0.232,7,2,9,0.285714,0,157,6.382114,86,0,0,2,2,0,3.495935,0.222222,0.000813,0.004401,240,240,240,120,0,0,0,0,0,3,2,3,1,Refimprove
1520,310,16,4.90323,19.375,9,1.77778,14,286,3,0.75,0.0625,4,4,8,1,0,222,71.612903,26,1,5,2,2,0.25,8.387097,0.25,0.006452,0.034928,0,0,0,0,0,0,0,0,0,7,1,2,1,Refimprove
1580,284,15,5.56338,18.9333,7,2.14286,16,504,14,0.933333,0.066667,4,0,4,0,0,55,19.366197,68,0,0,2,2,0,23.943662,0.5,0.007042,0.038125,0,0,0,0,0,0,0,0,0,4,1,1,0,Refimprove
2814,596,22,4.72148,27.0909,7,3.14286,17,303,44,1,0,4,0,4,0,0,167,28.020134,41,0,0,3,3,0,6.879195,0.75,0.005034,0.027251,0,0,0,0,0,0,0,0,0,3,0,1,1,Refimprove
4849,918,47,5.28214,19.5319,11,4.27273,16,305,2,0.978723,0.021277,4,2,6,0.5,0,548,59.694989,36,0,0,6,6,0,3.921569,1,0.006536,0.035384,334,30,364,182,0,0,0,0,0,3,0,0,0,Refimprove
5991,1056,116,5.6733,9.10345,32,3.625,48,500,1,0.431034,0.310345,5,3,8,0.6,0,49,4.640152,73,1,0,1,1,0.2,6.912879,0.125,0.000947,0.005127,172,46,352,117.333,0,0,0,0,0,5,2,3,1,Refimprove
13198,2660,80,4.96165,33.25,69,1.15942,20,288,5,0.775,0.0875,6,5,12,0.833333,0.2,89,3.345865,34,2,0,6,6,0.333333,1.278195,0.5,0.002256,0.012212,1833,4,2424,484.8,1,954,954,954,954,7,1,3,2,Refimprove
2375,464,21,5.11853,22.0952,8,2.625,16,251,36,1,0,6,0,6,0,0,37,7.974138,43,3,0,2,3,0.5,9.267241,0.5,0.006466,0.035003,0,0,0,0,0,0,0,0,0,3,1,3,2,Refimprove
7369,1384,64,5.32442,21.625,44,1.45455,17,413,1,0.90625,0.03125,8,4,12,0.5,0,318,22.976879,35,0,0,1,1,0,2.528902,0.083333,0.000723,0.003912,56,23,135,33.75,0,0,0,0,0,6,1,2,1,Refimprove
11643,2383,108,4.88586,22.0648,45,2.4,20,334,0,0.944444,0.018519,5,3,9,0.6,0.333333,49,2.056232,25,1,0,0,0,0.2,1.049098,0,0,0,835,363,1959,653,1,94,94,94,94,2,1,3,2,Refimprove
2071,403,17,5.13896,23.7059,6,2.83333,16,292,66,1,0,4,0,4,0,0,103,25.558313,38,0,0,1,1,0,9.42928,0.25,0.002481,0.013434,0,0,0,0,0,0,0,0,0,2,1,2,1,Refimprove
1702,339,18,5.02065,18.8333,8,2.25,15,184,1,0.888889,0.055556,3,0,3,0,0,62,18.289086,15,1,0,1,1,0.333333,4.424779,0.333333,0.00295,0.01597,0,0,0,0,0,0,0,0,0,5,1,1,0,Refimprove
8915,1775,67,5.02254,26.4925,25,2.68,18,392,55,1,0,6,0,6,0,0,233,13.126761,126,2,0,2,2,0.333333,7.098592,0.333333,0.001127,0.0061,0,0,0,0,0,0,0,0,0,7,1,3,2,Refimprove
17863,3693,141,4.83699,26.1915,33,4.27273,18,595,1,0.943262,0.035461,13,1,14,0.076923,0,133,3.601408,190,0,1,3,3,0,5.144869,0.214286,0.000812,0.004398,30,30,30,30,0,0,0,0,0,7,1,3,2,Refimprove
3566,640,28,5.57188,22.8571,10,2.8,17,322,0,0.892857,0.107143,6,0,6,0,0,628,98.125,51,0,0,9,9,0,7.96875,1.5,0.014063,0.076131,0,0,0,0,0,0,0,0,0,6,1,1,0,Refimprove
4516,874,30,5.16705,29.1333,17,1.76471,18,453,42,1,0,5,4,9,0.8,0,141,16.132723,84,6,0,1,1,1.2,9.610984,0.111111,0.001144,0.006194,18,0,30,7.5,0,0,0,0,0,6,1,3,2,Refimprove
1462,289,19,5.05882,15.2105,8,2.375,13,134,10,0.789474,0.105263,4,0,4,0,0,285,98.615917,31,0,0,4,4,0,10.726644,1,0.013841,0.074931,0,0,0,0,0,0,0,0,0,1,2,2,0,Refimprove
12425,2347,98,5.29399,23.949,30,3.26667,45,430,1,0.867347,0.112245,16,0,16,0,0,43,1.832126,109,4,0,18,19,0.25,4.644227,1.1875,0.008095,0.043827,0,0,0,0,0,0,0,0,0,7,2,4,2,Refimprove
4815,1012,47,4.75791,21.5319,25,1.88,17,299,0,0.87234,0.085106,7,3,10,0.428571,0,36,3.557312,66,1,1,1,1,0.142857,6.521739,0.1,0.000988,0.00535,9,0,9,3,0,0,0,0,0,1,1,2,1,Refimprove
2303,421,11,5.47031,38.2727,5,2.2,18,585,100,1,0,4,0,4,0,0,265,62.945368,81,1,1,1,1,0.25,19.239905,0.25,0.002375,0.012859,0,0,0,0,0,0,0,0,0,3,1,3,2,Refimprove
7874,1454,64,5.41541,22.7188,37,1.72973,18,446,1,0.890625,0.03125,6,4,10,0.666667,0,30,2.063274,50,0,0,2,2,0,3.43879,0.2,0.001376,0.007447,854,36,1135,283.75,0,0,0,0,0,6,2,3,1,Refimprove
6112,1201,77,5.08909,15.5974,51,1.5098,15,399,3,0.818182,0.168831,5,4,9,0.8,0,125,10.407993,79,0,0,0,0,0,6.577852,0,0,0,257,7,585,146.25,0,0,0,0,0,5,0,1,1,Refimprove
2894,575,20,5.03304,28.75,9,2.22222,16,382,55,1,0,3,4,7,1.33333,0,21,3.652174,44,0,0,11,11,0,7.652174,1.571429,0.01913,0.103568,216,53,449,112.25,0,0,0,0,0,8,1,1,0,Refimprove
7144,1186,59,6.02361,20.1017,42,1.40476,19,497,9,0.915254,0.033898,7,0,7,0,0,82,6.913997,128,0,0,7,7,0,10.79258,1,0.005902,0.031953,0,0,0,0,0,0,0,0,0,1,1,3,2,Refimprove
10055,1974,66,5.09372,29.9091,23,2.86957,19,460,3,0.969697,0.030303,6,1,7,0.166667,0,43,2.178318,34,0,0,0,0,0,1.722391,0,0,0,348,348,348,348,0,0,0,0,0,3,0,2,2,Refimprove
13380,2638,123,5.07202,21.4472,35,3.51429,16,491,0,0.845528,0.089431,6,13,19,2.16667,0,172,6.520091,70,5,0,4,4,0.833333,2.653525,0.210526,0.001516,0.008209,565,16,1895,145.769,0,0,0,0,0,7,1,3,2,Refimprove
1496,309,10,4.84142,30.9,5,2,16,315,84,1,0,5,0,5,0,0,23,7.443366,19,0,0,1,1,0,6.148867,0.2,0.003236,0.01752,0,0,0,0,0,0,0,0,0,5,1,3,2,Refimprove
1674,328,20,5.10366,16.4,6,3.33333,17,210,1,0.8,0.2,4,2,6,0.5,0,85,25.914634,35,3,0,3,3,0.75,10.670732,0.5,0.009146,0.049516,0,0,0,0,0,0,0,0,0,9,2,4,2,Refimprove
2317,480,18,4.82708,26.6667,10,1.8,16,295,5,0.888889,0.111111,2,0,2,0,0,469,97.708333,22,0,0,3,3,0,4.583333,1.5,0.00625,0.033836,0,0,0,0,0,0,0,0,0,3,1,2,1,Refimprove
3391,655,23,5.1771,28.4783,8,2.875,15,506,47,1,0,5,2,7,0.4,0,28,4.274809,56,1,0,12,13,0.2,8.549618,1.857143,0.019847,0.107449,0,0,0,0,0,0,0,0,0,9,2,4,2,Refimprove
1594,312,20,5.10897,15.6,10,2,18,278,1,0.65,0.15,7,0,7,0,0,30,9.615385,28,0,0,3,3,0,8.974359,0.428571,0.009615,0.052056,0,0,0,0,0,0,0,0,0,7,1,3,2,Refimprove
1259,232,15,5.42672,15.4667,8,1.875,15,180,2,0.8,0.133333,8,1,9,0.125,0,33,14.224138,28,2,0,1,1,0.25,12.068966,0.111111,0.00431,0.023335,63,63,63,63,0,0,0,0,0,5,1,3,2,Refimprove
15792,3216,167,4.91045,19.2575,44,3.79545,18,381,0,0.862275,0.08982,7,0,7,0,0,78,2.425373,62,1,0,1,1,0.142857,1.927861,0.142857,0.000311,0.001683,0,0,0,0,0,0,0,0,0,4,0,1,1,Refimprove
961,171,9,5.61988,19,7,1.28571,13,246,7,0.888889,0.111111,7,1,8,0.142857,0,22,12.865497,24,2,0,1,1,0.285714,14.035088,0.125,0.005848,0.03166,49,49,49,49,0,0,0,0,0,4,1,3,2,Refimprove
3069,604,18,5.08113,33.5556,7,2.57143,24,449,40,1,0,5,1,6,0.2,0,54,8.940397,72,1,0,1,1,0.2,11.92053,0.166667,0.001656,0.008963,182,182,182,182,0,0,0,0,0,3,1,3,2,Refimprove
2423,431,14,5.62181,30.7857,7,2,18,313,52,1,0,4,0,4,0,0,192,44.547564,56,3,0,2,2,0.75,12.993039,0.5,0.00464,0.025122,0,0,0,0,0,0,0,0,0,5,1,1,0,Refimprove
8820,1737,102,5.07772,17.0294,68,1.5,17,370,0,0.872549,0.058824,6,5,11,0.833333,0,56,3.223949,127,2,0,8,9,0.333333,7.311457,0.818182,0.005181,0.028051,130,41,474,94.8,0,0,0,0,0,11,2,3,1,Refimprove
4195,802,24,5.23067,33.4167,19,1.26316,17,444,37,1,0,5,0,5,0,0,60,7.481297,87,1,0,2,2,0.2,10.84788,0.4,0.002494,0.013501,0,0,0,0,0,0,0,0,0,8,2,3,1,Refimprove
860,161,12,5.34161,13.4167,12,1,16,119,29,0.833333,0,4,0,4,0,0,140,86.956522,20,1,0,1,11,0.25,12.42236,2.75,0.068323,0.369886,0,0,0,0,0,0,0,0,0,9,1,3,2,Refimprove
1000,186,9,5.37634,20.6667,3,3,15,295,34,1,0,2,0,2,0,0,182,97.849462,20,1,0,1,1,0.5,10.752688,0.5,0.005376,0.029106,0,0,0,0,0,0,0,0,0,5,1,2,1,Refimprove
1375,240,9,5.72917,26.6667,8,1.125,17,254,100,1,0,4,0,4,0,0,73,30.416667,25,0,0,1,1,0,10.416667,0.25,0.004167,0.022557,0,0,0,0,0,0,0,0,0,3,1,2,1,Refimprove
2193,448,14,4.89509,32,5,2.8,18,443,48,1,0,3,0,3,0,0,55,12.276786,51,2,0,0,0,0.666667,11.383929,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,Refimprove
2054,394,25,5.2132,15.76,9,2.77778,15,271,1,0.76,0.24,5,1,6,0.2,0,16,4.060914,38,1,0,3,3,0.2,9.64467,0.5,0.007614,0.041222,143,143,143,143,0,0,0,0,0,6,1,3,2,Refimprove
1050,195,11,5.38462,17.7273,6,1.83333,13,237,10,0.727273,0.090909,7,2,9,0.285714,0,54,27.692308,31,2,0,1,1,0.285714,15.897436,0.111111,0.005128,0.027763,44,11,55,27.5,0,0,0,0,0,4,1,3,2,Refimprove
2939,492,27,5.97358,18.2222,13,2.07692,76,314,5,0.814815,0.148148,6,0,6,0,0,179,36.382114,25,0,0,7,7,0,5.081301,1.166667,0.014228,0.077026,0,0,0,0,0,0,0,0,0,6,1,2,1,Refimprove
3721,640,23,5.81406,27.8261,14,1.64286,18,332,40,1,0,6,0,6,0,0,251,39.21875,66,2,1,5,8,0.333333,10.3125,1.333333,0.0125,0.067672,0,0,0,0,0,0,0,0,0,9,1,2,1,Refimprove
3193,645,18,4.95039,35.8333,10,1.8,16,530,31,1,0,6,1,7,0.166667,0,21,3.255814,330,0,0,3,3,0,51.162791,0.428571,0.004651,0.02518,11,11,11,11,0,0,0,0,0,12,1,2,1,Refimprove
2985,569,18,5.24605,31.6111,8,2.25,16,240,92,1,0,5,0,5,0,0,228,40.070299,17,2,0,1,1,0.4,2.987698,0.2,0.001757,0.009515,0,0,0,0,0,0,0,0,0,3,1,2,1,Refimprove
4514,794,46,5.68514,17.2609,30,1.53333,21,258,2,0.956522,0.043478,5,7,12,1.4,0,128,16.120907,61,4,0,11,15,0.8,7.68262,1.25,0.018892,0.102276,160,11,488,69.7143,0,0,0,0,0,5,1,2,1,Refimprove
5885,1126,46,5.22647,24.4783,28,1.64286,16,414,29,0.978261,0,6,1,7,0.166667,0,72,6.394316,169,4,0,7,7,0.666667,15.008881,1,0.006217,0.033656,29,29,29,29,0,0,0,0,0,1,1,2,1,Refimprove
9922,1641,243,6.04631,6.75309,63,3.85714,110,323,3,0.534979,0.345679,4,3,7,0.75,0,56,3.412553,19,0,0,2,2,0,1.157831,0.285714,0.001219,0.006598,678,273,1418,472.667,0,0,0,0,0,3,1,2,1,Refimprove
1338,235,17,5.69362,13.8235,14,1.21429,17,244,30,1,0,7,0,7,0,0,42,17.87234,22,1,0,1,1,0.142857,9.361702,0.142857,0.004255,0.023037,0,0,0,0,0,0,0,0,0,6,1,2,1,Refimprove
9135,1738,60,5.25604,28.9667,32,1.875,20,441,33,1,0,10,7,17,0.7,0,62,3.567319,164,13,1,12,14,1.3,9.436133,0.823529,0.008055,0.043609,195,66,810,115.714,0,0,0,0,0,9,2,4,2,Refimprove
4427,839,40,5.27652,20.975,16,2.5,16,313,1,0.925,0.05,7,4,11,0.571429,0,210,25.029797,53,1,0,14,14,0.142857,6.317044,1.272727,0.016687,0.090337,156,25,355,88.75,0,0,0,0,0,8,2,4,2,Refimprove
3359,645,32,5.20775,20.1562,15,2.13333,28,358,1,0.875,0.09375,4,1,5,0.25,0,22,3.410853,85,1,0,0,0,0.25,13.178295,0,0,0,134,134,134,134,0,0,0,0,0,5,1,2,1,Refimprove
18970,3549,193,5.34517,18.3886,86,2.24419,47,333,1,0.792746,0.15544,12,6,22,0.5,0.666667,108,3.043111,46,0,0,2,2,0,1.29614,0.090909,0.000564,0.003051,238,0,439,73.1667,4,154,111,529,132.25,5,2,4,2,Refimprove
4086,868,47,4.70737,18.4681,17,2.76471,25,274,30,1,0,2,0,2,0,0,256,29.493088,42,0,0,3,3,0,4.83871,1.5,0.003456,0.018711,0,0,0,0,0,0,0,0,0,5,1,1,0,Refimprove
859,169,10,5.08284,16.9,6,1.66667,12,229,10,0.8,0.1,6,1,7,0.166667,0,69,40.828402,34,2,0,1,1,0.333333,20.118343,0.142857,0.005917,0.032034,35,35,35,35,0,0,0,0,0,7,1,3,2,Refimprove
6381,1284,51,4.96963,25.1765,27,1.88889,18,352,1,0.941176,0.039216,6,1,7,0.166667,0,53,4.127726,65,2,0,4,4,0.333333,5.062305,0.571429,0.003115,0.016865,360,360,360,360,0,0,0,0,0,9,1,3,2,Refimprove
9812,2002,62,4.9011,32.2903,25,2.48,19,331,0,0.935484,0.064516,9,9,18,1,0,123,6.143856,218,1,4,17,21,0.111111,10.889111,1.166667,0.01049,0.056788,234,0,1196,132.889,0,0,0,0,0,16,1,3,2,Refimprove
2110,415,17,5.08434,24.4118,9,1.88889,14,462,12,0.823529,0.058824,4,0,4,0,0,39,9.39759,13,0,0,3,3,0,3.13253,0.75,0.007229,0.039136,0,0,0,0,0,0,0,0,0,4,1,2,1,Refimprove
1507,297,15,5.07407,19.8,7,2.14286,17,188,1,0.866667,0.066667,4,1,5,0.25,0,36,12.121212,68,1,0,7,7,0.25,22.895623,1.4,0.023569,0.127598,21,21,21,21,0,0,0,0,0,6,1,1,0,Refimprove
13918,2745,131,5.07031,20.9542,66,1.98485,18,399,1,0.938931,0.038168,11,11,22,1,0,163,5.938069,242,10,1,4,4,0.909091,8.816029,0.181818,0.001457,0.007889,396,40,1569,142.636,0,0,0,0,0,6,1,2,1,Refimprove
847,165,6,5.13333,27.5,4,1.5,14,287,81,1,0,3,0,3,0,0,25,15.151515,22,0,0,2,2,0,13.333333,0.666667,0.012121,0.065622,0,0,0,0,0,0,0,0,0,8,0,0,0,Refimprove
3575,660,22,5.41667,30,12,1.83333,18,337,37,1,0,4,0,4,0,0,100,15.151515,21,0,0,7,7,0,3.181818,1.75,0.010606,0.057419,0,0,0,0,0,0,0,0,0,5,0,1,1,Refimprove
1247,238,11,5.2395,21.6364,5,2.2,16,250,23,0.909091,0,4,0,4,0,0,19,7.983193,18,0,0,1,2,0,7.563025,0.5,0.008403,0.045494,0,0,0,0,0,0,0,0,0,3,2,3,1,Refimprove
18476,3618,128,5.10669,28.2656,47,2.7234,16,428,32,1,0,8,8,16,1,0,213,5.887231,214,9,0,29,29,1.125,5.91487,1.8125,0.008015,0.043394,549,142,2840,355,0,0,0,0,0,12,2,4,2,Refimprove
5391,981,45,5.49541,21.8,29,1.55172,15,384,1,0.844444,0.111111,5,2,7,0.4,0,30,3.058104,30,0,0,3,3,0,3.058104,0.428571,0.003058,0.016556,239,145,384,192,0,0,0,0,0,9,1,2,1,Refimprove
7316,1445,45,5.06298,32.1111,25,1.8,17,861,30,1,0,8,4,12,0.5,0,81,5.605536,42,2,0,1,1,0.25,2.906574,0.083333,0.000692,0.003747,374,35,830,207.5,0,0,0,0,0,6,1,3,2,Refimprove
901,175,7,5.14857,25,3,2.33333,15,174,87,1,0,2,0,2,0,0,167,95.428571,11,0,0,1,1,0,6.285714,0.5,0.005714,0.030936,0,0,0,0,0,0,0,0,0,4,1,2,1,Refimprove
1488,319,14,4.66458,22.7857,3,4.66667,14,238,0,0.357143,0.571429,2,0,2,0,0,135,42.319749,27,0,0,0,0,0,8.46395,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,Refimprove
1789,319,15,5.60815,21.2667,7,2.14286,16,335,0,0.666667,0.133333,0,2,2,0,0,311,97.492163,25,1,1,2,2,0,7.836991,1,0.00627,0.033942,0,0,0,0,0,0,0,0,0,4,1,2,1,Refimprove
886,181,6,4.89503,30.1667,5,1.2,13,371,29,0.833333,0,4,0,4,0,0,23,12.707182,13,0,0,2,2,0,7.18232,0.5,0.01105,0.059821,0,0,0,0,0,0,0,0,0,3,1,3,2,Refimprove
984,199,11,4.94472,18.0909,9,1.22222,13,243,23,0.818182,0,3,0,3,0,0,162,81.407035,31,3,0,2,2,1,15.577889,0.666667,0.01005,0.05441,0,0,0,0,0,0,0,0,0,5,1,2,1,Refimprove
2714,548,34,4.95255,16.1176,16,2.125,14,228,2,0.882353,0.029412,6,5,11,0.833333,0,30,5.474453,32,3,0,12,12,0.5,5.839416,1.090909,0.021898,0.11855,64,14,187,37.4,0,0,0,0,0,4,1,3,2,Refimprove
7244,1477,53,4.90454,27.8679,22,2.40909,17,380,2,0.981132,0.018868,9,5,14,0.555556,0,90,6.093433,48,2,0,4,4,0.222222,3.249831,0.285714,0.002708,0.014662,295,38,690,138,0,0,0,0,0,1,1,2,1,Refimprove
3848,747,26,5.15127,28.7308,14,1.85714,19,333,49,1,0,4,0,4,0,0,358,47.925033,14,3,0,1,1,0.75,1.874163,0.25,0.001339,0.007247,0,0,0,0,0,0,0,0,0,6,1,2,1,Refimprove
8710,1653,56,5.26921,29.5179,17,3.29412,17,356,8,0.982143,0.017857,4,9,13,2.25,0,42,2.540835,138,1,6,47,47,0.25,8.348457,3.615385,0.028433,0.153931,414,9,797,88.5556,0,0,0,0,0,7,1,1,0,Refimprove
2543,517,15,4.91876,34.4667,11,1.36364,16,564,63,1,0,6,0,6,0,0,92,17.794971,27,0,0,0,0,0,5.222437,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,Refimprove
1422,302,14,4.70861,21.5714,11,1.27273,19,165,40,1,0,3,3,8,1,0.666667,101,33.443709,28,0,0,1,1,0,9.271523,0.125,0.003311,0.017926,66,35,151,50.3333,2,62,31,93,46.5,4,1,1,0,Refimprove
1196,234,12,5.11111,19.5,10,1.2,13,200,10,0.833333,0.083333,7,3,10,0.428571,0,84,35.897436,39,1,0,2,2,0.142857,16.666667,0.2,0.008547,0.046272,35,5,49,16.3333,0,0,0,0,0,7,1,3,2,Refimprove
14021,2551,92,5.49628,27.7283,35,2.62857,24,501,2,0.945652,0.054348,4,8,13,2,0.125,551,21.599373,60,0,0,7,7,0,2.352019,0.538462,0.002744,0.014856,593,34,1277,159.625,1,159,159,159,159,11,1,3,2,Refimprove
2003,386,16,5.18912,24.125,6,2.66667,14,267,69,1,0,6,2,8,0.333333,0,85,22.020725,10,0,0,1,1,0,2.590674,0.125,0.002591,0.014025,152,46,198,99,0,0,0,0,0,3,1,2,1,Refimprove
2622,446,16,5.87892,27.875,10,1.6,22,425,34,1,0,5,0,5,0,0,53,11.883408,63,1,0,3,3,0.2,14.125561,0.6,0.006726,0.036416,0,0,0,0,0,0,0,0,0,9,1,3,2,Refimprove
17445,3413,124,5.11134,27.5242,36,3.44444,27,503,0,0.83871,0.112903,9,0,9,0,0,180,5.273953,58,0,0,4,4,0,1.699385,0.444444,0.001172,0.006345,0,0,0,0,0,0,0,0,0,8,1,2,1,Refimprove
15983,3327,142,4.80403,23.4296,48,2.95833,17,462,1,0.978873,0.014084,4,5,9,1.25,0,254,7.634506,247,1,0,1,1,0.25,7.424106,0.111111,0.000301,0.001627,789,373,2938,587.6,0,0,0,0,0,11,1,2,1,Refimprove
